datetime,solar_forecast_kw,load_kw,price_usd_kwh,p_grid_kw,p_ch_kw,p_dis_kw,p_curtail_kw,soc_kwh,model
2024-10-01 23:30:00,51.50375939580704,41.33974596215562,0.15,2.311148521901546e-08,10.164013477113803,2.263373651153192e-08,2.282835801597033e-09,148.7023720065144,Persistence
2024-10-02 00:30:00,33.740601501997666,40.0,0.15,4.5001376904811705,2.3745336246646634e-08,1.7592608333192352,2.0527356247708527e-09,146.85051852031538,Persistence
2024-10-02 01:30:00,14.6616541345728,41.33974596215562,0.15,24.233706743768835,2.3138970870407655e-08,2.4443851090005047,2.0475493281800882e-09,144.27748158545478,Persistence
2024-10-02 02:30:00,0.75187969920886,45.0,0.15,41.821730221559264,2.313077426146727e-08,2.4263901043794927,2.016833816371115e-09,141.72338676071374,Persistence
2024-10-02 03:30:00,0.0,50.0,0.15,47.657772676220524,2.3170682437392773e-08,2.3422273469436057,-6.544053775077195e-12,139.25788431225897,Persistence
2024-10-02 04:30:00,0.0,55.0,0.15,52.73109824199584,2.3207943933769138e-08,2.268901781205573,-6.544535374415881e-12,136.8695666698796,Persistence
2024-10-02 05:30:00,0.0,58.66025403784439,0.15,56.45593373283759,2.324317803360041e-08,2.204320328243445,-6.545065460207045e-12,134.54922950433593,Persistence
2024-10-02 06:30:00,0.0,60.0,0.15,57.85416761193839,2.3277424574386766e-08,2.145832411332496,-6.54528739707658e-12,132.29045856715211,Persistence
2024-10-02 07:30:00,0.0,58.66025403784439,0.15,56.56832283717408,2.3311133130981577e-08,2.091931223974895,-6.545075169048626e-12,130.08842572195567,Persistence
2024-10-02 08:30:00,0.0,55.0,0.15,52.95784840551753,2.3344308889555605e-08,2.0421516178202386,-6.54454465929321e-12,127.93879246221672,Persistence
2024-10-02 09:30:00,0.0,50.0,0.15,48.00321987268981,2.337654951563683e-08,1.9967801506801992,-6.5440118637329325e-12,125.83691864160319,Persistence
2024-10-02 10:30:00,0.0,45.0,0.15,43.0432626906754,2.340660221787466e-08,1.956737332724663,-6.5437617649902795e-12,123.77719515570824,Persistence
2024-10-02 11:30:00,0.0,41.33974596215561,0.15,39.41580054066348,2.343145516868962e-08,1.9239454449170401,-6.543761057280275e-12,121.75198944647649,Persistence
2024-10-02 12:30:00,0.0,40.0,0.15,38.098964413727806,2.3446748342382778e-08,1.9010356097124035,-6.543822626131378e-12,119.75089935326416,Persistence
2024-10-02 13:30:00,0.0,41.33974596215561,0.15,39.45049630743218,2.3450094124575893e-08,1.8892496781669825,-6.5438651202260815e-12,117.76221550378703,Persistence
2024-10-02 14:30:00,0.0,45.0,0.15,43.112924906341725,2.344346352549986e-08,1.8870751170951918,-6.543955725818284e-12,115.77582066595812,Persistence
2024-10-02 15:30:00,6.39097744327532,50.0,0.15,41.73001462992814,2.344525864164455e-08,1.879007952286424,2.0446221369805396e-09,113.79791758056119,Persistence
2024-10-02 16:30:00,25.845864660304617,55.0,0.45,9.41949368158675e-10,2.2420808389876723e-08,29.154135363214422,2.0401762855380564e-09,83.10935406163524,Persistence
2024-10-02 17:30:00,44.830827065328386,58.66025403784439,0.45,9.411481576964785e-10,2.2559950514601588e-08,13.829426996177313,2.042503075266883e-09,68.55206250814369,Persistence
2024-10-02 18:30:00,60.24436089911005,60.0,0.45,8.925635947998913e-10,0.24436092250972044,2.4772003691619957e-08,2.264875650927279e-09,68.78420535845214,Persistence
2024-10-02 19:30:00,70.77067668803411,58.66025403784439,0.45,8.890946920827683e-10,12.11042267140712,2.2610065133567748e-08,2.281763923163705e-09,80.28910687248883,Persistence
2024-10-02 20:30:00,75.18796992088618,55.0,0.45,8.887101035600985e-10,20.18796994201345,2.2522297384965076e-08,2.2837333157849025e-09,99.46767829369392,Persistence
2024-10-02 21:30:00,72.74436089845737,50.0,0.45,8.885915730669181e-10,22.74436091956512,2.250346144630471e-08,2.2843030854080747e-09,121.07482114359291,Persistence
2024-10-02 22:30:00,63.90977443275325,45.0,0.15,2.302362242702561e-08,18.909774476016292,2.2523329784933542e-08,2.28390931540283e-09,139.0391068720996,Persistence
2024-10-02 23:30:00,50.469924809394854,41.33974596215562,0.15,2.3247850048335627e-08,9.130178890850964,2.264559586941979e-08,2.2817163025647524e-09,147.71277679457057,Persistence
2024-10-03 00:30:00,33.08270676518992,40.0,0.15,5.386312970390932,2.3760575682888898e-08,1.5309802902318745,2.0521485533145054e-09,146.10121861689902,Persistence
2024-10-03 01:30:00,14.285714284968371,41.33974596215562,0.15,25.15636916848004,2.322670964057738e-08,1.8976625339813769,2.047463058045051e-09,144.10367912951034,Persistence
2024-10-03 02:30:00,0.75187969920886,45.0,0.15,42.36399206662561,2.3216937278776736e-08,1.8841282593993045,2.0168302171532882e-09,142.12038624693557,Persistence
2024-10-03 03:30:00,0.0,50.0,0.15,48.16851702490945,2.325514150302487e-08,1.8314829983391496,-6.544060239347607e-12,140.19250942867095,Persistence
2024-10-03 04:30:00,0.0,55.0,0.15,53.21619762714584,2.3291379815987087e-08,1.783802396139007,-6.5445406908101146e-12,138.31482271801985,Persistence
2024-10-03 05:30:00,0.0,58.66025403784439,0.15,56.91987211501264,2.332609603850072e-08,1.740381946151307,-6.545069768572667e-12,136.4828417442309,Persistence
2024-10-03 06:30:00,0.0,60.0,0.15,58.30003791163705,2.3360218185511805e-08,1.699962111716622,-6.545291149381569e-12,134.69340796461614,Persistence
2024-10-03 07:30:00,0.0,58.66025403784439,0.15,56.99840113925894,2.339414361612278e-08,1.6618529219730553,-6.545078819600459e-12,132.94408912160577,Persistence
